trial_number,learning_rate,batch_size,epochs,dropout,fc_dropout,n_layers,n_heads,d_model,d_ff,val_mae
0,4.792153427763642e-05,16,12,0.024364020336130374,0.51171733619722,4,16,512,64,TensorBase(0.0371)
1,0.0011580092788090813,16,15,0.05473231176065981,0.25371374125996626,2,16,256,32,TensorBase(0.0359)
2,0.006024837402879161,64,8,0.3993445023098653,0.031290138900811504,4,16,64,32,TensorBase(0.0494)
3,0.024231081424017777,64,18,0.6555864132206339,0.16522526440258456,8,16,256,256,TensorBase(0.1219)
4,0.001093892175900096,32,10,0.19477022032901356,0.11682096851571298,4,32,128,64,TensorBase(0.0310)
5,0.005534750914335542,32,7,0.2962190540367339,0.38319433148008936,8,16,128,128,TensorBase(0.0502)
6,0.00010234415971959158,32,2,0.6564254858066365,0.044223939298581094,7,8,256,32,TensorBase(0.0821)
7,0.0001586970871392175,128,8,0.09684377615131518,0.02173767865872149,3,8,128,128,TensorBase(0.0338)
8,0.00015384672195916228,64,11,0.6805915263734197,0.2939685162489341,4,32,256,256,TensorBase(0.0365)
9,0.0002964014102762613,64,15,0.172733857997984,0.43816662072842427,6,32,64,512,TensorBase(0.0320)
10,1.6371893667845474e-05,32,2,0.43072118674978943,0.6931670068113545,6,4,32,64,TensorBase(0.1168)
11,0.0008289227652590673,128,20,0.21211617771633082,0.439891908056956,6,32,64,512,TensorBase(0.0310)
12,0.0011470390663921653,128,19,0.23504843876778975,0.5550488838828986,5,32,128,512,TensorBase(0.0301)
13,0.002319506826304796,128,12,0.28443480499180934,0.6320559182346392,5,32,128,512,TensorBase(0.0329)
14,0.04322783603681083,32,15,0.4819402140798917,0.5617937538011106,5,32,128,64,TensorBase(0.1235)
15,0.0006122089147729961,128,5,0.16228683489186088,0.15398550973355554,2,4,128,512,TensorBase(0.0339)
16,0.008887491020833627,32,18,0.2759521798377165,0.15661158559337562,3,32,512,64,TensorBase(0.0585)
17,0.0020995674253530805,128,10,0.5072184530972653,0.5529043937258973,5,32,32,512,TensorBase(0.0402)
18,0.016048562489219133,16,14,0.11044046226677645,0.25734677991930555,3,32,128,64,TensorBase(0.0468)
19,0.0004072358097922449,128,20,0.34622777008847455,0.37803810207569655,5,8,128,256,TensorBase(0.0360)
20,0.08910365650233919,32,5,0.2236203157726326,0.4754951883700872,7,4,128,128,TensorBase(0.1214)
21,0.0014653702970923387,128,20,0.22612734374655052,0.4276388217053665,6,32,64,512,TensorBase(0.0432)
22,0.0028128460730524434,128,18,0.1786491292282305,0.588000274040844,6,32,64,512,TensorBase(0.0375)
23,0.0005685964725235305,128,17,0.33547611719012005,0.33721432559023556,4,32,64,512,TensorBase(0.0310)
24,0.00034541908148044497,128,16,0.35159586144833255,0.1074290812914989,4,32,32,512,TensorBase(0.0323)
25,3.5237659267353615e-05,128,17,0.5676876750837105,0.3118575093192478,4,32,512,64,TensorBase(0.0416)
26,0.003933027727898692,32,13,0.3401238943744301,0.24962562591087467,3,32,64,512,TensorBase(0.0353)
27,0.0006633451375966,16,9,0.13134966795389424,0.0941858093256388,5,32,128,512,TensorBase(0.0314)
28,0.00023715978046068658,128,17,0.279423776328591,0.6759809639539577,4,4,128,64,TensorBase(0.0325)
29,6.998132539165406e-05,16,13,0.03532752171108988,0.5119638062492627,4,8,512,64,TensorBase(0.0333)
30,0.0013136882472931089,32,19,0.2395602832150478,0.2144763516581668,3,32,64,128,TensorBase(0.0327)
31,0.000555613870510297,128,20,0.3903113943447185,0.5008713725806064,7,32,64,512,TensorBase(0.0363)
32,0.0008132362182699338,128,19,0.0028822605022879866,0.34268215023068116,5,32,64,512,TensorBase(0.0304)
33,0.0010863753953032564,128,16,0.004063578139966364,0.3327755856994712,5,32,64,32,TensorBase(0.0306)
34,0.0013800151355016158,128,16,0.016620790260834184,0.3488197434250209,5,16,64,32,TensorBase(0.0308)
35,0.008171412165295475,128,16,0.003434818170341183,0.38152737096419337,5,16,64,32,TensorBase(0.0318)
36,0.0016453521560871993,128,19,0.06438330628702578,0.2930198892690657,5,16,64,32,TensorBase(0.0299)
37,0.00393770896193944,128,19,0.06432409115535762,0.21694763494389455,6,16,64,32,TensorBase(0.0319)
38,0.001036006516386072,64,19,0.06739321201612311,0.29991490060648635,5,16,256,32,TensorBase(0.0345)
39,0.01404998749221535,128,18,0.08590943356720207,0.262593370303176,6,16,64,32,TensorBase(0.0469)
40,0.0001867695350682286,128,19,0.12862340194679012,0.401548847144557,7,16,64,32,TensorBase(0.0334)
41,0.0013761302259796611,128,16,0.000993158617985726,0.20910484560590525,5,16,64,32,TensorBase(0.0312)
42,0.0018338599271293255,128,14,0.04703353909334537,0.3414082654333197,5,16,64,32,TensorBase(0.0304)
43,0.0032422751656435234,128,14,0.03484474440851641,0.33015458493766037,5,16,64,32,TensorBase(0.0311)
44,0.0018110038474741742,64,17,0.05706930711416319,0.2825631525611053,6,16,256,32,TensorBase(0.0472)
45,0.005690305321642221,128,14,0.14330808336795947,0.369637964918551,5,8,64,256,TensorBase(0.0309)
46,0.0007912443927491859,16,15,0.09265330903036811,0.4122095171207481,6,16,32,32,TensorBase(0.0312)
47,0.0023897065160415395,128,18,0.02966737165675594,0.46379804738490626,4,16,64,32,TensorBase(0.0302)
48,0.0022427511435753793,128,18,0.039300731138487685,0.46081184635316413,4,16,512,32,TensorBase(0.0466)
49,0.004594127936903277,64,19,0.10142261464404595,0.5374942808706423,4,16,64,256,TensorBase(0.0311)
